"source","exePath","kernel_executed","eteProfilerXtime","CC","Kernel Name","traffic","dpAI","spAI","hpAI","dpPerf","spPerf","hpPerf","xtime","Block Size","Grid Size","device","SP_FLOP","DP_FLOP","HP_FLOP","INTOP","intPerf","intAI","targetName","exeArgs","runtime","kernelMangled","kernelName","kernelDemangled","kernelProfiler"
"concat-cuda","/workspace/build/bin/cuda/concat","normal",20.06771473699996,8.6,"_Z6concatIfEvPKT_S2_PS0_iiii",661606531472.21,0.0,0.0,0.0,0.0,0.0,0.0,607520.0,"(256, 1, 1)","(196608, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,2517729022.0,4144273475770.3447,6.263954901636911,"concat","1000","cuda","_Z6concatIfEvPKT_S2_PS0_iiii","void concat<float>(const T1 *, const T1 *, T1 *, int, int, int, int)","void concat<float>(const T1 *, const T1 *, T1 *, int, int, int, int)","void concat<float>(const T1 *, const T1 *, T1 *, int, int, int, int)"
"concat-omp","/workspace/build/bin/omp/concat","normal",20.144602409999834,8.6,"__omp_offloading_51_8e1f1c__Z6concatIfEvPKT_S2_PS0_iiii_l16",602901343570.06,0.0,0.0,0.0,0.0,0.0,0.0,666880.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,2978283262.0,4465995774352.207,7.407506753769967,"concat","1000","omp","__omp_offloading_51_8e1f1c__Z6concatIfEvPKT_S2_PS0_iiii_l16","__omp_offloading_51_8e1f1c__Z6concatIfEvPKT_S2_PS0_iiii_l16","Z6concatIfEvPKT_S2_PS0_iiii:l16","__omp_offloading_51_8e1f1c__Z6concatIfEvPKT_S2_PS0_iiii_l16"
"contract-cuda","/workspace/build/bin/cuda/contract","normal",20.200476366999965,8.6,"_Z11contractionIfEvPKT_S2_PS0_iii",138334058179.13,0.0,5.773824076492702,0.0,0.0,798716515713.603,0.0,249579520.0,"(256, 1, 1)","(5184, 1, 1)","NVIDIA GeForce RTX 3080",199343284607.0,0.0,0.0,162792497014.0,652267049051.14,4.715158780396029,"contract","64 5","cuda","_Z11contractionIfEvPKT_S2_PS0_iii","void contraction<float>(const T1 *, const T1 *, T1 *, int, int, int)","void contraction<float>(const T1 *, const T1 *, T1 *, int, int, int)","void contraction<float>(const T1 *, const T1 *, T1 *, int, int, int)"
"contract-cuda","/workspace/build/bin/cuda/contract","timeout",20.200476366999965,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","contract","64 5","cuda","_Z11contractionIdEvPKT_S2_PS0_iii","void contraction<double>(const T1 *, const T1 *, T1 *, int, int, int)","void contraction<double>(const T1 *, const T1 *, T1 *, int, int, int)","void contraction<double>(const T1 *, const T1 *, T1 *, int, int, int)"
"contract-omp","/workspace/build/bin/omp/contract","normal",20.209626181999965,8.6,"__omp_offloading_51_8e1f41__Z11contractionIfEvPKT_S2_PS0_iii_l18",116984100351.85,0.0,3.9073245489087194,0.0,0.0,457094847136.78467,0.0,436105248.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",199341461670.0,0.0,0.0,233713611702.0,535911027839.775,4.581058675733963,"contract","64 5","omp","__omp_offloading_51_8e1f41__Z11contractionIfEvPKT_S2_PS0_iii_l18","__omp_offloading_51_8e1f41__Z11contractionIfEvPKT_S2_PS0_iii_l18","Z11contractionIfEvPKT_S2_PS0_iii:l18","__omp_offloading_51_8e1f41__Z11contractionIfEvPKT_S2_PS0_iii_l18"
"contract-omp","/workspace/build/bin/omp/contract","timeout",20.209626181999965,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","contract","64 5","omp","__omp_offloading_51_8e1f41__Z11contractionIdEvPKT_S2_PS0_iii_l18","__omp_offloading_51_8e1f41__Z11contractionIdEvPKT_S2_PS0_iii_l18","Z11contractionIdEvPKT_S2_PS0_iii:l18","__omp_offloading_51_8e1f41__Z11contractionIdEvPKT_S2_PS0_iii_l18"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtI6__half13__nv_bfloat16EvPT_PKT0_i",581201414162.42,0.0,0.0,0.0,0.0,0.0,0.0,1846464.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,581512460573.2903,1.0005351783448746,"conversion","268435456 10","cuda","_Z3cvtI6__half13__nv_bfloat16EvPT_PKT0_i","void cvt<__half, __nv_bfloat16>(T1 *, const T2 *, int)","void cvt<__half, __nv_bfloat16>(T1 *, const T2 *, int)","void cvt<__half, __nv_bfloat16>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIf13__nv_bfloat16EvPT_PKT0_i",662078347259.69,0.0,0.0,0.0,0.0,0.0,0.0,2431840.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,441534732548.1939,0.6668919688669546,"conversion","268435456 10","cuda","_Z3cvtIf13__nv_bfloat16EvPT_PKT0_i","void cvt<float, __nv_bfloat16>(T1 *, const T2 *, int)","void cvt<float, __nv_bfloat16>(T1 *, const T2 *, int)","void cvt<float, __nv_bfloat16>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIi13__nv_bfloat16EvPT_PKT0_i",660103607090.84,0.0,0.0,0.0,0.0,0.0,0.0,2438752.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,440283318681.0303,0.6669912328178519,"conversion","268435456 10","cuda","_Z3cvtIi13__nv_bfloat16EvPT_PKT0_i","void cvt<int, __nv_bfloat16>(T1 *, const T2 *, int)","void cvt<int, __nv_bfloat16>(T1 *, const T2 *, int)","void cvt<int, __nv_bfloat16>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIc13__nv_bfloat16EvPT_PKT0_i",442386236942.76,0.0,0.0,0.0,0.0,0.0,0.0,1865632.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,2684354560.0,1438844616730.4163,3.2524624334472394,"conversion","268435456 10","cuda","_Z3cvtIc13__nv_bfloat16EvPT_PKT0_i","void cvt<char, __nv_bfloat16>(T1 *, const T2 *, int)","void cvt<char, __nv_bfloat16>(T1 *, const T2 *, int)","void cvt<char, __nv_bfloat16>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIh13__nv_bfloat16EvPT_PKT0_i",437738576637.96,0.0,0.0,0.0,0.0,0.0,0.0,1869152.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,2415919104.0,1292521477119.036,2.952724630865788,"conversion","268435456 10","cuda","_Z3cvtIh13__nv_bfloat16EvPT_PKT0_i","void cvt<unsigned char, __nv_bfloat16>(T1 *, const T2 *, int)","void cvt<unsigned char, __nv_bfloat16>(T1 *, const T2 *, int)","void cvt<unsigned char, __nv_bfloat16>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtI6__halfS0_EvPT_PKT0_i",584132035046.77,0.0,0.0,0.0,0.0,0.0,0.0,1837088.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,584480342803.3932,1.0005962825794947,"conversion","268435456 10","cuda","_Z3cvtI6__halfS0_EvPT_PKT0_i","void cvt<__half, __half>(T1 *, const T2 *, int)","void cvt<__half, __half>(T1 *, const T2 *, int)","void cvt<__half, __half>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIf6__halfEvPT_PKT0_i",662195299134.05,0.0,0.0,0.3334479991981539,0.0,0.0,220807697574.672,2431552.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,536905398.0,1073741824.0,441587029189.5875,0.6668531621517836,"conversion","268435456 10","cuda","_Z3cvtIf6__halfEvPT_PKT0_i","void cvt<float, __half>(T1 *, const T2 *, int)","void cvt<float, __half>(T1 *, const T2 *, int)","void cvt<float, __half>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIi6__halfEvPT_PKT0_i",660488236529.78,0.0,0.0,0.0,0.0,0.0,0.0,2437376.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,440531876903.6865,0.666979141397356,"conversion","268435456 10","cuda","_Z3cvtIi6__halfEvPT_PKT0_i","void cvt<int, __half>(T1 *, const T2 *, int)","void cvt<int, __half>(T1 *, const T2 *, int)","void cvt<int, __half>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIc6__halfEvPT_PKT0_i",469451733990.7,0.0,0.0,0.0,0.0,0.0,0.0,1713504.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1342177280.0,783293928698.153,1.6685292054191672,"conversion","268435456 10","cuda","_Z3cvtIc6__halfEvPT_PKT0_i","void cvt<char, __half>(T1 *, const T2 *, int)","void cvt<char, __half>(T1 *, const T2 *, int)","void cvt<char, __half>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIh6__halfEvPT_PKT0_i",469778482902.79,0.0,0.0,0.0,0.0,0.0,0.0,1714432.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1342177280.0,782869941764.9694,1.6664661542767307,"conversion","268435456 10","cuda","_Z3cvtIh6__halfEvPT_PKT0_i","void cvt<unsigned char, __half>(T1 *, const T2 *, int)","void cvt<unsigned char, __half>(T1 *, const T2 *, int)","void cvt<unsigned char, __half>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIffEvPT_PKT0_i",694524458800.51,0.0,0.0,0.0,0.0,0.0,0.0,3090912.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,347386733753.6623,0.5001792656138019,"conversion","268435456 10","cuda","_Z3cvtIffEvPT_PKT0_i","void cvt<float, float>(T1 *, const T2 *, int)","void cvt<float, float>(T1 *, const T2 *, int)","void cvt<float, float>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtI6__halffEvPT_PKT0_i",689543609630.43,0.0,0.0,0.0,0.0,0.0,0.0,2335264.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,459794620222.80994,0.6668100665442218,"conversion","268435456 10","cuda","_Z3cvtI6__halffEvPT_PKT0_i","void cvt<__half, float>(T1 *, const T2 *, int)","void cvt<__half, float>(T1 *, const T2 *, int)","void cvt<__half, float>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIifEvPT_PKT0_i",693902584842.62,0.0,0.0,0.0,0.0,0.0,0.0,3093728.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,347070532380.35144,0.5001718396236677,"conversion","268435456 10","cuda","_Z3cvtIifEvPT_PKT0_i","void cvt<int, float>(T1 *, const T2 *, int)","void cvt<int, float>(T1 *, const T2 *, int)","void cvt<int, float>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIcfEvPT_PKT0_i",672427600594.24,0.0,0.0,0.0,0.0,0.0,0.0,2024768.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1342177280.0,662879539779.3722,0.9858006113871145,"conversion","268435456 10","cuda","_Z3cvtIcfEvPT_PKT0_i","void cvt<char, float>(T1 *, const T2 *, int)","void cvt<char, float>(T1 *, const T2 *, int)","void cvt<char, float>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIhfEvPT_PKT0_i",671569807972.62,0.0,0.0,0.0,0.0,0.0,0.0,2019712.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1342177280.0,664538944166.2969,0.989530702954696,"conversion","268435456 10","cuda","_Z3cvtIhfEvPT_PKT0_i","void cvt<unsigned char, float>(T1 *, const T2 *, int)","void cvt<unsigned char, float>(T1 *, const T2 *, int)","void cvt<unsigned char, float>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIiiEvPT_PKT0_i",693766489482.72,0.0,0.0,0.0,0.0,0.0,0.0,3094336.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,347002337173.4679,0.5001716606868641,"conversion","268435456 10","cuda","_Z3cvtIiiEvPT_PKT0_i","void cvt<int, int>(T1 *, const T2 *, int)","void cvt<int, int>(T1 *, const T2 *, int)","void cvt<int, int>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIfiEvPT_PKT0_i",694296454311.99,0.0,0.0,0.0,0.0,0.0,0.0,3090176.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,347469472288.957,0.5004626915937231,"conversion","268435456 10","cuda","_Z3cvtIfiEvPT_PKT0_i","void cvt<float, int>(T1 *, const T2 *, int)","void cvt<float, int>(T1 *, const T2 *, int)","void cvt<float, int>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtI6__halfiEvPT_PKT0_i",686251108864.17,0.0,0.0,0.0,0.0,0.0,0.0,2373600.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1073741824.0,452368479946.0735,0.6591879766792639,"conversion","268435456 10","cuda","_Z3cvtI6__halfiEvPT_PKT0_i","void cvt<__half, int>(T1 *, const T2 *, int)","void cvt<__half, int>(T1 *, const T2 *, int)","void cvt<__half, int>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIciEvPT_PKT0_i",673453495089.54,0.0,0.0,0.0,0.0,0.0,0.0,1994112.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1342177280.0,673070158546.7616,0.999430789882934,"conversion","268435456 10","cuda","_Z3cvtIciEvPT_PKT0_i","void cvt<char, int>(T1 *, const T2 *, int)","void cvt<char, int>(T1 *, const T2 *, int)","void cvt<char, int>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIhiEvPT_PKT0_i",673168310796.72,0.0,0.0,0.0,0.0,0.0,0.0,1994976.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1342177280.0,672778659993.9045,0.999421168827222,"conversion","268435456 10","cuda","_Z3cvtIhiEvPT_PKT0_i","void cvt<unsigned char, int>(T1 *, const T2 *, int)","void cvt<unsigned char, int>(T1 *, const T2 *, int)","void cvt<unsigned char, int>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIicEvPT_PKT0_i",630506234301.44,0.0,0.0,0.0,0.0,0.0,0.0,2127584.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1610612736.0,757014875088.3632,1.200646137824611,"conversion","268435456 10","cuda","_Z3cvtIicEvPT_PKT0_i","void cvt<int, char>(T1 *, const T2 *, int)","void cvt<int, char>(T1 *, const T2 *, int)","void cvt<int, char>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIfcEvPT_PKT0_i",627165050867.74,0.0,0.0,0.0,0.0,0.0,0.0,2138880.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1342177280.0,627514063435.0687,1.0005564923728545,"conversion","268435456 10","cuda","_Z3cvtIfcEvPT_PKT0_i","void cvt<float, char>(T1 *, const T2 *, int)","void cvt<float, char>(T1 *, const T2 *, int)","void cvt<float, char>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtI6__halfcEvPT_PKT0_i",455584047545.71,0.0,0.0,0.0,0.0,0.0,0.0,1766048.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1610612736.0,911986953921.9772,2.001797382579501,"conversion","268435456 10","cuda","_Z3cvtI6__halfcEvPT_PKT0_i","void cvt<__half, char>(T1 *, const T2 *, int)","void cvt<__half, char>(T1 *, const T2 *, int)","void cvt<__half, char>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIccEvPT_PKT0_i",329695866990.82,0.0,0.0,0.0,0.0,0.0,0.0,1632128.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1879048192.0,1151287271586.5422,3.491967558145333,"conversion","268435456 10","cuda","_Z3cvtIccEvPT_PKT0_i","void cvt<char, char>(T1 *, const T2 *, int)","void cvt<char, char>(T1 *, const T2 *, int)","void cvt<char, char>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIhcEvPT_PKT0_i",339723426293.26,0.0,0.0,0.0,0.0,0.0,0.0,1637408.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1879048192.0,1147574820692.2158,3.377967875849671,"conversion","268435456 10","cuda","_Z3cvtIhcEvPT_PKT0_i","void cvt<unsigned char, char>(T1 *, const T2 *, int)","void cvt<unsigned char, char>(T1 *, const T2 *, int)","void cvt<unsigned char, char>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIihEvPT_PKT0_i",631232858562.44,0.0,0.0,0.0,0.0,0.0,0.0,2125376.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1342177280.0,631501099099.6417,1.0004249470438098,"conversion","268435456 10","cuda","_Z3cvtIihEvPT_PKT0_i","void cvt<int, unsigned char>(T1 *, const T2 *, int)","void cvt<int, unsigned char>(T1 *, const T2 *, int)","void cvt<int, unsigned char>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIfhEvPT_PKT0_i",634161702888.83,0.0,0.0,0.0,0.0,0.0,0.0,2146752.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1610612736.0,750255612199.2666,1.183066730112506,"conversion","268435456 10","cuda","_Z3cvtIfhEvPT_PKT0_i","void cvt<float, unsigned char>(T1 *, const T2 *, int)","void cvt<float, unsigned char>(T1 *, const T2 *, int)","void cvt<float, unsigned char>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtI6__halfhEvPT_PKT0_i",457651876387.73,0.0,0.0,0.0,0.0,0.0,0.0,1758272.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1342177280.0,763350198376.5879,1.6679713069282063,"conversion","268435456 10","cuda","_Z3cvtI6__halfhEvPT_PKT0_i","void cvt<__half, unsigned char>(T1 *, const T2 *, int)","void cvt<__half, unsigned char>(T1 *, const T2 *, int)","void cvt<__half, unsigned char>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIchEvPT_PKT0_i",328708000706.12,0.0,0.0,0.0,0.0,0.0,0.0,1631456.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1879048192.0,1151761489123.8254,3.503904640743907,"conversion","268435456 10","cuda","_Z3cvtIchEvPT_PKT0_i","void cvt<char, unsigned char>(T1 *, const T2 *, int)","void cvt<char, unsigned char>(T1 *, const T2 *, int)","void cvt<char, unsigned char>(T1 *, const T2 *, int)"
"conversion-cuda","/workspace/build/bin/cuda/conversion","normal",10.656154391999962,8.6,"_Z3cvtIhhEvPT_PKT0_i",328295329885.6,0.0,0.0,0.0,0.0,0.0,0.0,1633536.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1879048192.0,1150294938097.4768,3.5038419172710022,"conversion","268435456 10","cuda","_Z3cvtIhhEvPT_PKT0_i","void cvt<unsigned char, unsigned char>(T1 *, const T2 *, int)","void cvt<unsigned char, unsigned char>(T1 *, const T2 *, int)","void cvt<unsigned char, unsigned char>(T1 *, const T2 *, int)"
"conversion-omp","/workspace/build/bin/omp/conversion","normal",16.01347476000001,8.6,"__omp_offloading_51_8e1f54__Z7convertIffEvii_l20",623129147315.62,0.0,0.0,0.0,0.0,0.0,0.0,3445120.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,12079595520.0,3506291658926.249,5.626910045904631,"conversion","268435456 10","omp","__omp_offloading_51_8e1f54__Z7convertIffEvii_l20","__omp_offloading_51_8e1f54__Z7convertIffEvii_l20","Z7convertIffEvii:l20","__omp_offloading_51_8e1f54__Z7convertIffEvii_l20"
"conversion-omp","/workspace/build/bin/omp/conversion","normal",16.01347476000001,8.6,"__omp_offloading_51_8e1f54__Z7convertIffEvii_l27",623172202407.49,0.0,0.0,0.0,0.0,0.0,0.0,3445248.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,12079595520.0,3506161390994.204,5.626312241542408,"conversion","268435456 10","omp","__omp_offloading_51_8e1f54__Z7convertIffEvii_l27","__omp_offloading_51_8e1f54__Z7convertIffEvii_l27","Z7convertIffEvii:l27","__omp_offloading_51_8e1f54__Z7convertIffEvii_l27"
"conversion-omp","/workspace/build/bin/omp/conversion","normal",16.01347476000001,8.6,"__omp_offloading_51_8e1f54__Z7convertIifEvii_l27",621982700597.97,0.0,0.0,0.0,0.0,0.0,0.0,3451680.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,11811160064.0,3421858359987.0205,5.501533011605096,"conversion","268435456 10","omp","__omp_offloading_51_8e1f54__Z7convertIifEvii_l27","__omp_offloading_51_8e1f54__Z7convertIifEvii_l27","Z7convertIifEvii:l27","__omp_offloading_51_8e1f54__Z7convertIifEvii_l27"
"conversion-omp","/workspace/build/bin/omp/conversion","normal",16.01347476000001,8.6,"__omp_offloading_51_8e1f54__Z7convertIifEvii_l27",622984046208.42,0.0,0.0,0.0,0.0,0.0,0.0,3445952.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,11811160064.0,3427546310569.6187,5.501820361902059,"conversion","268435456 10","omp","__omp_offloading_51_8e1f54__Z7convertIifEvii_l27","__omp_offloading_51_8e1f54__Z7convertIifEvii_l27","Z7convertIifEvii:l27","__omp_offloading_51_8e1f54__Z7convertIifEvii_l27"
"conversion-omp","/workspace/build/bin/omp/conversion","normal",16.01347476000001,8.6,"__omp_offloading_51_8e1f54__Z7convertIcfEvii_l27",419926154954.52,0.0,0.0,0.0,0.0,0.0,0.0,3198048.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,11542724608.0,3609303114900.089,8.59509004694169,"conversion","268435456 10","omp","__omp_offloading_51_8e1f54__Z7convertIcfEvii_l27","__omp_offloading_51_8e1f54__Z7convertIcfEvii_l27","Z7convertIcfEvii:l27","__omp_offloading_51_8e1f54__Z7convertIcfEvii_l27"
"conversion-omp","/workspace/build/bin/omp/conversion","normal",16.01347476000001,8.6,"__omp_offloading_51_8e1f54__Z7convertIcfEvii_l27",419990713871.15,0.0,0.0,0.0,0.0,0.0,0.0,3197888.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,11542724608.0,3609483699241.499,8.594198823997955,"conversion","268435456 10","omp","__omp_offloading_51_8e1f54__Z7convertIcfEvii_l27","__omp_offloading_51_8e1f54__Z7convertIcfEvii_l27","Z7convertIcfEvii:l27","__omp_offloading_51_8e1f54__Z7convertIcfEvii_l27"
"conversion-omp","/workspace/build/bin/omp/conversion","normal",16.01347476000001,8.6,"__omp_offloading_51_8e1f54__Z7convertIhfEvii_l27",420001881166.32,0.0,0.0,0.0,0.0,0.0,0.0,3198016.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,11542724608.0,3609339230322.8,8.593626343529419,"conversion","268435456 10","omp","__omp_offloading_51_8e1f54__Z7convertIhfEvii_l27","__omp_offloading_51_8e1f54__Z7convertIhfEvii_l27","Z7convertIhfEvii:l27","__omp_offloading_51_8e1f54__Z7convertIhfEvii_l27"
"conversion-omp","/workspace/build/bin/omp/conversion","normal",16.01347476000001,8.6,"__omp_offloading_51_8e1f54__Z7convertIhfEvii_l27",419963655649.29,0.0,0.0,0.0,0.0,0.0,0.0,3197856.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,11542724608.0,3609519818278.246,8.594838552630712,"conversion","268435456 10","omp","__omp_offloading_51_8e1f54__Z7convertIhfEvii_l27","__omp_offloading_51_8e1f54__Z7convertIhfEvii_l27","Z7convertIhfEvii:l27","__omp_offloading_51_8e1f54__Z7convertIhfEvii_l27"
"conversion-omp","/workspace/build/bin/omp/conversion","normal",16.01347476000001,8.6,"__omp_offloading_51_8e1f54__Z7convertIiiEvii_l27",620292571978.03,0.0,0.0,0.0,0.0,0.0,0.0,3461056.0,"(256, 1, 1)","(1048576, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,12079595520.0,3490147376985.521,5.626614817997752,"conversion","268435456 10","omp","__omp_offloading_51_8e1f54__Z7convertIiiEvii_l27","__omp_offloading_51_8e1f54__Z7convertIiiEvii_l27","Z7convertIiiEvii:l27","__omp_offloading_51_8e1f54__Z7convertIiiEvii_l27"
